Tuning L6,L3,W2, from 155 to 165 in 5 steps, Meshsize is 0.001200 m
L3	866.667	L6	183.333	W1	68.333	DB	-3.224	IMP	10.49075
L3	900.000	L6	183.333	W1	68.333	DB	-3.181	IMP	12.30461
L3	700.000	L6	190.000	W1	68.333	DB	-1.917	IMP	350.02447
L3	733.333	L6	190.000	W1	68.333	DB	-3.008	IMP	278.13526
L3	766.667	L6	190.000	W1	68.333	DB	-5.344	IMP	119.60988
L3	800.000	L6	190.000	W1	68.333	DB	-10.699	IMP	57.48771
L3	833.333	L6	190.000	W1	68.333	DB	-13.638	IMP	32.87577
L3	866.667	L6	190.000	W1	68.333	DB	-6.637	IMP	21.14167
L3	900.000	L6	190.000	W1	68.333	DB	-3.475	IMP	14.55539
L3	700.000	L6	150.000	W1	70.000	DB	-1.612	IMP	5.20188
L3	733.333	L6	150.000	W1	70.000	DB	-1.794	IMP	5.44145
L3	766.667	L6	150.000	W1	70.000	DB	-2.071	IMP	6.05325
L3	800.000	L6	150.000	W1	70.000	DB	-2.333	IMP	6.67667
L3	833.333	L6	150.000	W1	70.000	DB	-2.565	IMP	7.45391
L3	866.667	L6	150.000	W1	70.000	DB	-2.733	IMP	8.48889
L3	900.000	L6	150.000	W1	70.000	DB	-2.750	IMP	9.76153
L3	700.000	L6	156.667	W1	70.000	DB	-1.577	IMP	161.66032
L3	733.333	L6	156.667	W1	70.000	DB	-2.480	IMP	323.48012
L3	766.667	L6	156.667	W1	70.000	DB	-4.282	IMP	176.57146
L3	800.000	L6	156.667	W1	70.000	DB	-8.641	IMP	66.82535
L3	833.333	L6	156.667	W1	70.000	DB	-12.313	IMP	32.11675
L3	866.667	L6	156.667	W1	70.000	DB	-6.313	IMP	18.69651
L3	900.000	L6	156.667	W1	70.000	DB	-3.322	IMP	12.33744
L3	700.000	L6	163.333	W1	70.000	DB	-1.633	IMP	194.10822
L3	733.333	L6	163.333	W1	70.000	DB	-2.562	IMP	331.05038
L3	766.667	L6	163.333	W1	70.000	DB	-4.412	IMP	166.37511
L3	800.000	L6	163.333	W1	70.000	DB	-8.848	IMP	65.83680
L3	833.333	L6	163.333	W1	70.000	DB	-12.759	IMP	32.73815
L3	866.667	L6	163.333	W1	70.000	DB	-6.474	IMP	19.31787
L3	900.000	L6	163.333	W1	70.000	DB	-3.403	IMP	12.86398
L3	700.000	L6	170.000	W1	70.000	DB	-1.690	IMP	230.35852
L3	733.333	L6	170.000	W1	70.000	DB	-2.655	IMP	328.38358
L3	766.667	L6	170.000	W1	70.000	DB	-4.559	IMP	155.57174
L3	800.000	L6	170.000	W1	70.000	DB	-9.164	IMP	64.42292
L3	833.333	L6	170.000	W1	70.000	DB	-13.153	IMP	33.13703
L3	866.667	L6	170.000	W1	70.000	DB	-6.648	IMP	19.96368
L3	900.000	L6	170.000	W1	70.000	DB	-3.476	IMP	13.37961
L3	700.000	L6	176.667	W1	70.000	DB	-1.754	IMP	272.44290
L3	733.333	L6	176.667	W1	70.000	DB	-2.750	IMP	317.90839
L3	766.667	L6	176.667	W1	70.000	DB	-4.711	IMP	146.47288
L3	800.000	L6	176.667	W1	70.000	DB	-9.471	IMP	61.42789
L3	833.333	L6	176.667	W1	70.000	DB	-13.576	IMP	33.56036
L3	866.667	L6	176.667	W1	70.000	DB	-6.746	IMP	20.52854
L3	900.000	L6	176.667	W1	70.000	DB	-3.563	IMP	13.98214
L3	700.000	L6	183.333	W1	70.000	DB	-1.817	IMP	313.07710
L3	733.333	L6	183.333	W1	70.000	DB	-2.864	IMP	298.84476
L3	766.667	L6	183.333	W1	70.000	DB	-4.874	IMP	137.61622
L3	800.000	L6	183.333	W1	70.000	DB	-9.845	IMP	60.22152
L3	833.333	L6	183.333	W1	70.000	DB	-13.980	IMP	33.93228
L3	866.667	L6	183.333	W1	70.000	DB	-6.876	IMP	21.13891
L3	900.000	L6	183.333	W1	70.000	DB	-3.619	IMP	14.46508
L3	700.000	L6	190.000	W1	70.000	DB	-1.894	IMP	362.82534
L3	733.333	L6	190.000	W1	70.000	DB	-2.958	IMP	282.91397
L3	766.667	L6	190.000	W1	70.000	DB	-5.099	IMP	122.87677
L3	800.000	L6	190.000	W1	70.000	DB	-10.162	IMP	59.47339
L3	833.333	L6	190.000	W1	70.000	DB	-14.067	IMP	33.86935
L3	866.667	L6	190.000	W1	70.000	DB	-6.991	IMP	21.74644
L3	900.000	L6	190.000	W1	70.000	DB	-3.700	IMP	15.13051
